s0,s1,s2,transform,action,overall
C,C,R,0.0102596,0.304609,0.381795
C,C,R,0.0103511,0.303118,0.377679
C,C,R,0.0103094,0.302883,0.396793
C,C,R,0.0114962,0.304441,0.375098
C,R,CC,0.00918144,0.253473,0.332248
C,R,CC,0.0091932,0.252413,0.329143
C,R,CC,0.00918386,0.250042,0.325237
C,R,CC,0.00917956,0.249659,0.333185
C,R,CC,0.00952642,0.24961,0.327368
C,R,CC,0.00914087,0.249651,0.341273
C,R,CC,0.00922744,0.251797,0.33414
C,R,CC,0.00974895,0.252336,0.3321
C,R,CC,0.00953813,0.252047,0.331011
C,R,CC,0.00918744,0.253447,0.331517
C,R,CC,0.00949317,0.253082,0.330886
C,R,CC,0.00909645,0.249607,0.323999
C,R,CC,0.00915852,0.249638,0.347675
C,R,CC,0.00915144,0.250701,0.328641
C,R,CC,0.00977858,0.253673,0.334297
C,R,CC,0.00920925,0.25324,0.332888
C,R,CC,0.00920574,0.254407,0.333415
C,R,CC,0.00924494,0.253956,0.33394
C,R,CC,0.00921522,0.252442,0.335229
C,R,CC,0.0094139,0.253561,0.345177
C,R,RR,0.0106619,0.254333,0.336329
C,R,RR,0.010486,0.253327,0.34514
C,R,RR,0.0104244,0.253476,0.336455
C,R,RR,0.0104851,0.253082,0.33288
C,R,RR,0.0104647,0.252392,0.333839
C,R,RR,0.0108997,0.254463,0.335958
C,R,RR,0.0104193,0.253929,0.351062
C,R,RR,0.0104693,0.252648,0.340955
C,R,RR,0.0104149,0.253466,0.332197
C,R,RR,0.0104432,0.252708,0.329838
C,R,RR,0.0107636,0.252213,0.334044
C,R,RR,0.0104383,0.253184,0.337625
C,R,RR,0.0108334,0.25269,0.343818
C,R,RR,0.0107773,0.253234,0.333087
C,R,RR,0.0104512,0.25411,0.3331
C,R,RR,0.0108506,0.25345,0.338501
C,R,RR,0.0104381,0.255018,0.334627
C,R,RR,0.0104902,0.251957,0.33229
C,R,RR,0.0104075,0.253655,0.334351
C,R,RR,0.0103982,0.253917,0.34947
C,R,CR,0.00948645,0.253263,0.333298
C,R,CR,0.00975816,0.25232,0.328787
C,R,CR,0.0094948,0.250464,0.326405
C,R,CR,0.00954016,0.252962,0.334489
C,R,CR,0.00951545,0.253182,0.328043
C,R,CR,0.012479,0.253207,0.334723
C,R,CR,0.00952041,0.252606,0.347016
C,R,CR,0.00947868,0.252495,0.33034
C,R,CR,0.00943325,0.249627,0.328013
C,R,CR,0.00941542,0.249579,0.328723
C,R,CR,0.00942978,0.249573,0.325428
C,R,CR,0.00948712,0.249592,0.325725
C,R,CR,0.00945615,0.249587,0.328938
C,R,CR,0.00941622,0.25001,0.34222
C,R,CR,0.00992601,0.252645,0.332645
C,R,CR,0.00950747,0.253826,0.327055
C,R,CR,0.00950447,0.252852,0.326988
C,R,CR,0.0096525,0.253518,0.33194
C,R,CR,0.00946947,0.253642,0.332406
C,R,CR,0.00948121,0.254294,0.333548
C,R,RC,0.0100523,0.254634,0.347944
C,R,RC,0.0101165,0.253235,0.332357
C,R,RC,0.0105182,0.254176,0.334312
C,R,RC,0.0100867,0.253484,0.3331
C,R,RC,0.0103851,0.254593,0.332968
C,R,RC,0.0102324,0.25398,0.334542
C,R,RC,0.0100817,0.249527,0.331301
C,R,RC,0.00999652,0.249438,0.358805
C,R,RC,0.00994446,0.249433,0.328439
C,R,RC,0.0100139,0.252022,0.329149
C,R,RC,0.0103761,0.251863,0.334849
C,R,RC,0.0101842,0.251885,0.330193
C,R,RC,0.0100662,0.252805,0.329125
C,R,RC,0.0105901,0.253134,0.345633
C,R,RC,0.0100508,0.251324,0.330671
C,R,RC,0.0100066,0.252733,0.330339
C,R,RC,0.0100284,0.252446,0.332022
C,R,RC,0.0100374,0.253138,0.330661
C,R,RC,0.0103653,0.251763,0.330937
C,R,RC,0.0100899,0.250977,0.334796
C,R,C,0.00904452,0.249696,0.341232
C,R,C,0.0090945,0.249753,0.328281
C,R,C,0.00903413,0.256057,0.337628
C,R,C,0.00938414,0.254298,0.333829
C,R,C,0.00904387,0.253185,0.333856
C,R,C,0.00901611,0.255074,0.330455
C,R,C,0.0090527,0.253599,0.332545
C,R,C,0.0102431,0.252121,0.34676
C,R,C,0.00901367,0.254029,0.333949
C,R,C,0.00895256,0.252919,0.332134
C,R,C,0.00909186,0.255217,0.335017
C,R,C,0.00904984,0.253857,0.332999
C,R,C,0.00910541,0.24974,0.329375
C,R,C,0.00883573,0.249729,0.323121
C,R,C,0.00891426,0.249666,0.334577
C,R,C,0.0089475,0.249692,0.329686
C,R,C,0.00903586,0.249718,0.329909
C,R,C,0.00900988,0.249631,0.334632
C,R,C,0.00904907,0.249652,0.336409
C,R,C,0.0090897,0.249693,0.328035
C,R,R,0.00474691,0.249638,0.336752
C,R,R,0.00462457,0.250249,0.323036
C,R,R,0.00462947,0.250268,0.322877
C,R,R,0.00462909,0.25177,0.319441
C,R,R,0.00471236,0.253089,0.322075
C,R,R,0.00471748,0.252732,0.327032
C,R,R,0.00470717,0.254718,0.323106
C,R,R,0.00470094,0.252672,0.34065
C,R,R,0.00463602,0.249581,0.326235
C,R,R,0.00464349,0.249497,0.321755
C,R,R,0.00463239,0.250461,0.322651
C,R,R,0.00463798,0.249506,0.327535
C,R,R,0.00463766,0.249499,0.327284
C,R,R,0.00512287,0.254512,0.330936
C,R,R,0.00469788,0.253113,0.340259
C,R,R,0.00470756,0.254293,0.32639
C,R,R,0.00476493,0.254294,0.327127
C,R,R,0.00475566,0.253107,0.327237
C,R,R,0.00470723,0.253918,0.326352
C,R,R,0.00473426,0.254389,0.326927
R,CC,CC,0.00559812,0.230339,0.308774
R,CC,CC,0.00541751,0.229039,0.312956
R,CC,CC,0.00555342,0.227189,0.302089
R,CC,CC,0.00545011,0.225529,0.298332
R,CC,CC,0.00542265,0.225541,0.298881
R,CC,CC,0.00548191,0.225508,0.301959
R,CC,CC,0.00547504,0.22608,0.30098
R,CC,CC,0.00541373,0.22552,0.301051
R,CC,CC,0.00538203,0.225543,0.313899
R,CC,CC,0.00547433,0.225552,0.299284
R,CC,CC,0.0054338,0.225495,0.296219
R,CC,CC,0.00541779,0.225566,0.298037
R,CC,CC,0.0054761,0.225576,0.30074
R,CC,CC,0.00553233,0.225493,0.298048
R,CC,CC,0.00551181,0.225495,0.298729
R,CC,CC,0.00546385,0.225517,0.310781
R,CC,CC,0.00542173,0.225562,0.295705
R,CC,CC,0.00532038,0.230674,0.306759
R,CC,CC,0.00543911,0.232785,0.301501
R,CC,CC,0.00539886,0.225541,0.293554
R,CC,RR,0.00689079,0.225492,0.303893
R,CC,RR,0.00667744,0.225418,0.297213
R,CC,RR,0.00681461,0.225427,0.310027
R,CC,RR,0.0071628,0.229201,0.304021
R,CC,RR,0.00675378,0.228133,0.301103
R,CC,RR,0.00685049,0.22844,0.304137
R,CC,RR,0.00681704,0.228143,0.308482
R,CC,RR,0.00690056,0.227713,0.308024
R,CC,RR,0.00685354,0.225457,0.305281
R,CC,RR,0.00680291,0.225482,0.313476
R,CC,RR,0.00686285,0.225436,0.300406
R,CC,RR,0.00677109,0.225497,0.299441
R,CC,RR,0.00668776,0.22542,0.2981
R,CC,RR,0.00678522,0.225448,0.302397
R,CC,RR,0.00687674,0.225461,0.297805
R,CC,RR,0.00676017,0.225493,0.300223
R,CC,RR,0.00672108,0.225469,0.309785
R,CC,RR,0.00675642,0.225461,0.298864
R,CC,RR,0.00671834,0.225468,0.305808
R,CC,RR,0.0133613,0.22546,0.303979
R,CC,CR,0.00587727,0.225567,0.297894
R,CC,CR,0.00583791,0.225565,0.297469
R,CC,CR,0.00585534,0.225489,0.298224
R,CC,CR,0.00589247,0.225457,0.313711
R,CC,CR,0.00583654,0.225478,0.304369
R,CC,CR,0.00582952,0.225506,0.301481
R,CC,CR,0.00588698,0.226967,0.298849
R,CC,CR,0.00584676,0.226006,0.298971
R,CC,CR,0.0060309,0.22553,0.30168
R,CC,CR,0.00592022,0.22933,0.304832
R,CC,CR,0.005924,0.230053,0.313584
R,CC,CR,0.00621502,0.230427,0.304313
R,CC,CR,0.0059629,0.230545,0.3036
R,CC,CR,0.00624577,0.229196,0.305594
R,CC,CR,0.00584035,0.229694,0.301269
R,CC,CR,0.00634578,0.228735,0.303244
R,CC,CR,0.00592985,0.228163,0.300672
R,CC,CR,0.00577117,0.228675,0.313257
R,CC,CR,0.00619993,0.22803,0.30355
R,CC,CR,0.00583877,0.22686,0.302661
R,CC,RC,0.00639244,0.228907,0.309978
R,CC,RC,0.00660898,0.230003,0.305103
R,CC,RC,0.00637001,0.230713,0.304029
R,CC,RC,0.00641254,0.229825,0.308371
R,CC,RC,0.00658988,0.228884,0.311714
R,CC,RC,0.00667951,0.227229,0.298008
R,CC,RC,0.00635847,0.226022,0.297209
R,CC,RC,0.00634119,0.225413,0.295539
R,CC,RC,0.00623539,0.225441,0.294914
R,CC,RC,0.00640686,0.225456,0.296394
R,CC,RC,0.00624667,0.225459,0.296834
R,CC,RC,0.00613731,0.225454,0.316667
R,CC,RC,0.00624489,0.225483,0.296202
R,CC,RC,0.00621724,0.225466,0.295614
R,CC,RC,0.00676795,0.225438,0.302396
R,CC,RC,0.00631091,0.225509,0.293385
R,CC,RC,0.00631429,0.226872,0.299289
R,CC,RC,0.0065399,0.228564,0.300381
R,CC,RC,0.00621019,0.228858,0.31476
R,CC,RC,0.0066274,0.230282,0.314029
R,CC,C,0.00538551,0.229028,0.30763
R,CC,C,0.00536221,0.227406,0.300613
R,CC,C,0.00595482,0.226551,0.300989
R,CC,C,0.00528224,0.225576,0.298757
R,CC,C,0.00527976,0.225567,0.294669
R,CC,C,0.00537083,0.225615,0.308751
R,CC,C,0.00525205,0.225933,0.294194
R,CC,C,0.00532015,0.225612,0.298645
R,CC,C,0.00531472,0.225622,0.296329
R,CC,C,0.00511591,0.225885,0.29518
R,CC,C,0.00533654,0.225593,0.29482
R,CC,C,0.00525509,0.226083,0.298006
R,CC,C,0.0052515,0.225635,0.310712
R,CC,C,0.00527718,0.225609,0.297011
R,CC,C,0.00530218,0.225612,0.297837
R,CC,C,0.00520938,0.225577,0.296316
R,CC,C,0.00526692,0.225528,0.296061
R,CC,C,0.00523371,0.225547,0.298507
R,CC,C,0.00537693,0.22951,0.300735
R,CC,C,0.00528579,0.229605,0.32023
R,CC,R,0.00101118,0.229947,0.29668
R,CC,R,0.00101693,0.229612,0.299164
R,CC,R,0.00103961,0.228509,0.290504
R,CC,R,0.00101718,0.228873,0.296239
R,CC,R,0.00102703,0.229446,0.297131
R,CC,R,0.00105106,0.228794,0.293436
R,CC,R,0.00101845,0.23059,0.310877
R,CC,R,0.00106826,0.229636,0.299033
R,CC,R,0.00105072,0.228727,0.296958
R,CC,R,0.0010154,0.229782,0.297916
R,CC,R,0.00102527,0.230151,0.298704
R,CC,R,0.00101491,0.229326,0.300922
R,CC,R,0.00104043,0.230882,0.297817
R,CC,R,0.00105312,0.229111,0.314141
R,CC,R,0.00111274,0.229636,0.297865
R,CC,R,0.00101921,0.229819,0.299906
R,CC,R,0.00102527,0.229971,0.30136
R,CC,R,0.00101029,0.229649,0.299189
R,CC,R,0.00104575,0.228116,0.297654
R,CC,R,0.00102966,0.228769,0.300249
R,RR,CC,0.00599604,0.207982,0.304678
R,RR,CC,0.00601864,0.207427,0.279141
R,RR,CC,0.00605068,0.207163,0.283874
R,RR,CC,0.0059376,0.205999,0.281242
R,RR,CC,0.00599184,0.203106,0.277521
R,RR,CC,0.00595788,0.202441,0.280143
R,RR,CC,0.00603545,0.206265,0.282181
R,RR,CC,0.00602554,0.207313,0.281417
R,RR,CC,0.00633065,0.20542,0.29629
R,RR,CC,0.00605867,0.206514,0.287709
R,RR,CC,0.0060532,0.206196,0.280209
R,RR,CC,0.0059952,0.206492,0.281859
R,RR,CC,0.00600296,0.208255,0.280305
R,RR,CC,0.00730528,0.20609,0.281788
R,RR,CC,0.00607211,0.20673,0.280054
R,RR,CC,0.00615692,0.204659,0.279989
R,RR,CC,0.00638831,0.20438,0.295076
R,RR,CC,0.00601959,0.207598,0.28132
R,RR,CC,0.0060094,0.206079,0.28111
R,RR,CC,0.00604891,0.206624,0.277314
R,RR,RR,0.00737453,0.205816,0.2837
R,RR,RR,0.0076308,0.20462,0.2818
R,RR,RR,0.00754402,0.205016,0.280005
R,RR,RR,0.00755758,0.207018,0.277133
R,RR,RR,0.00737431,0.206549,0.307817
R,RR,RR,0.00734793,0.204978,0.28037
R,RR,RR,0.00736719,0.20611,0.278707
R,RR,RR,0.00730686,0.20559,0.278862
R,RR,RR,0.00734892,0.20394,0.28062
R,RR,RR,0.00733432,0.205662,0.279425
R,RR,RR,0.00737207,0.207649,0.27953
R,RR,RR,0.00739648,0.207021,0.279315
R,RR,RR,0.00741005,0.205331,0.292021
R,RR,RR,0.00725788,0.206976,0.280024
R,RR,RR,0.00736347,0.206911,0.281204
R,RR,RR,0.00731074,0.20578,0.281439
R,RR,RR,0.00723906,0.205715,0.274015
R,RR,RR,0.00746176,0.206903,0.284876
R,RR,RR,0.00733985,0.207007,0.283944
R,RR,RR,0.00870657,0.207148,0.284701
R,RR,CR,0.00659167,0.204467,0.31202
R,RR,CR,0.00643336,0.202564,0.274416
R,RR,CR,0.00659866,0.203165,0.274763
R,RR,CR,0.00631724,0.203694,0.28387
R,RR,CR,0.00637651,0.20429,0.278653
R,RR,CR,0.0063671,0.204169,0.277957
R,RR,CR,0.00629984,0.204166,0.277231
R,RR,CR,0.00637765,0.207247,0.280145
R,RR,CR,0.00632747,0.206816,0.292998
R,RR,CR,0.00644152,0.207125,0.282109
R,RR,CR,0.00700512,0.207916,0.279739
R,RR,CR,0.00667782,0.206657,0.275987
R,RR,CR,0.00636651,0.207211,0.276097
R,RR,CR,0.00639485,0.208213,0.277649
R,RR,CR,0.00650066,0.207323,0.279922
R,RR,CR,0.00660838,0.206251,0.280259
R,RR,CR,0.00629803,0.206771,0.291381
R,RR,CR,0.00634905,0.20686,0.279
R,RR,CR,0.00645245,0.205042,0.279797
R,RR,CR,0.00637025,0.205974,0.275623
R,RR,RC,0.00687004,0.205593,0.279853
R,RR,RC,0.00684228,0.206627,0.279701
R,RR,RC,0.00673345,0.206013,0.275726
R,RR,RC,0.00693061,0.205997,0.275476
R,RR,RC,0.00678063,0.203501,0.291976
R,RR,RC,0.00711006,0.205422,0.278145
R,RR,RC,0.00696535,0.207689,0.282234
R,RR,RC,0.00679428,0.207301,0.27877
R,RR,RC,0.00674718,0.207346,0.276188
R,RR,RC,0.00672567,0.208243,0.280036
R,RR,RC,0.00686144,0.2052,0.280452
R,RR,RC,0.00674976,0.205163,0.276617
R,RR,RC,0.00688826,0.202821,0.289521
R,RR,RC,0.00806928,0.204681,0.28057
R,RR,RC,0.00683498,0.207528,0.280704
R,RR,RC,0.00682232,0.205811,0.280485
R,RR,RC,0.00687946,0.206867,0.278915
R,RR,RC,0.00691521,0.20515,0.279039
R,RR,RC,0.00681029,0.205828,0.276947
R,RR,RC,0.00672798,0.202625,0.272295
R,RR,C,0.00583273,0.204967,0.292685
R,RR,C,0.00577277,0.205359,0.276541
R,RR,C,0.00574288,0.205304,0.274898
R,RR,C,0.00579938,0.205103,0.275596
R,RR,C,0.00577766,0.204669,0.275284
R,RR,C,0.00573094,0.206531,0.277143
R,RR,C,0.00578841,0.207897,0.274403
R,RR,C,0.00576582,0.208657,0.279352
R,RR,C,0.00580033,0.207785,0.291374
R,RR,C,0.00591914,0.20692,0.277486
R,RR,C,0.00607653,0.206204,0.277723
R,RR,C,0.00579517,0.204699,0.273372
R,RR,C,0.00570645,0.20634,0.275247
R,RR,C,0.00580883,0.20694,0.274999
R,RR,C,0.00571186,0.207531,0.277632
R,RR,C,0.00607363,0.2061,0.27416
R,RR,C,0.00580873,0.207221,0.291012
R,RR,C,0.00584409,0.206469,0.279816
R,RR,C,0.00567103,0.205005,0.272397
R,RR,C,0.00576468,0.205113,0.276044
R,RR,R,0.00155736,0.207895,0.276362
R,RR,R,0.00151552,0.207104,0.269888
R,RR,R,0.00155661,0.205992,0.271262
R,RR,R,0.00147754,0.204098,0.268649
R,RR,R,0.00144014,0.204403,0.280393
R,RR,R,0.0015193,0.206191,0.27179
R,RR,R,0.00155783,0.206246,0.275595
R,RR,R,0.00156329,0.20762,0.274953
R,RR,R,0.00152147,0.20507,0.278448
R,RR,R,0.00156391,0.205801,0.277363
R,RR,R,0.00174438,0.205828,0.270483
R,RR,R,0.00151838,0.206766,0.272155
R,RR,R,0.00151257,0.207337,0.290784
R,RR,R,0.0015629,0.206306,0.271416
R,RR,R,0.00156095,0.206529,0.271897
R,RR,R,0.00152122,0.205821,0.273462
R,RR,R,0.00157523,0.204635,0.270486
R,RR,R,0.00146451,0.204378,0.269868
R,RR,R,0.00148595,0.205045,0.268761
R,RR,R,0.00144679,0.203111,0.269209
R,CR,CC,0.0054677,0.22278,0.309717
R,CR,CC,0.00553154,0.223395,0.30181
R,CR,CC,0.0055246,0.223576,0.30107
R,CR,CC,0.00531768,0.224878,0.296294
R,CR,CC,0.00551287,0.222646,0.294093
R,CR,CC,0.00542449,0.222699,0.295194
R,CR,CC,0.00558445,0.222725,0.291771
R,CR,CC,0.00550392,0.222923,0.312602
R,CR,CC,0.00542747,0.222649,0.296419
R,CR,CC,0.00551056,0.222719,0.293428
R,CR,CC,0.00547085,0.222628,0.294517
R,CR,CC,0.00546862,0.222669,0.294145
R,CR,CC,0.00548566,0.22271,0.294678
R,CR,CC,0.00545492,0.222908,0.294323
R,CR,CC,0.00536802,0.222697,0.307062
R,CR,CC,0.00540722,0.222651,0.292151
R,CR,CC,0.00533459,0.222719,0.293792
R,CR,CC,0.00541342,0.222699,0.295562
R,CR,CC,0.00540547,0.222667,0.294004
R,CR,CC,0.00551735,0.222671,0.295473
R,CR,RR,0.00686708,0.222532,0.300818
R,CR,RR,0.00686229,0.222527,0.317606
R,CR,RR,0.00684098,0.222473,0.295718
R,CR,RR,0.00678782,0.222577,0.292635
R,CR,RR,0.00680651,0.222591,0.293911
R,CR,RR,0.00677555,0.222554,0.292821
R,CR,RR,0.00668878,0.222789,0.295122
R,CR,RR,0.00687164,0.222527,0.298037
R,CR,RR,0.00670191,0.222513,0.30971
R,CR,RR,0.0067672,0.222419,0.294515
R,CR,RR,0.00684242,0.222478,0.296661
R,CR,RR,0.00687009,0.222563,0.295355
R,CR,RR,0.0067763,0.222485,0.294237
R,CR,RR,0.0068711,0.222544,0.295342
R,CR,RR,0.0067074,0.222487,0.291736
R,CR,RR,0.00681406,0.222588,0.309128
R,CR,RR,0.00685434,0.222548,0.288392
R,CR,RR,0.00673882,0.222597,0.293206
R,CR,RR,0.00676896,0.222527,0.296613
R,CR,RR,0.0067874,0.222558,0.292331
R,CR,CR,0.00601443,0.222653,0.298756
R,CR,CR,0.00582227,0.22252,0.298473
R,CR,CR,0.00584894,0.222545,0.307341
R,CR,CR,0.00588406,0.222586,0.293381
R,CR,CR,0.00572896,0.222524,0.291798
R,CR,CR,0.00588891,0.222574,0.29555
R,CR,CR,0.00592107,0.222807,0.29514
R,CR,CR,0.00576963,0.222566,0.294691
R,CR,CR,0.00593478,0.222492,0.293753
R,CR,CR,0.00590891,0.222532,0.31471
R,CR,CR,0.00582554,0.22251,0.294116
R,CR,CR,0.00578541,0.222592,0.290511
R,CR,CR,0.00585993,0.222551,0.295143
R,CR,CR,0.00583645,0.222597,0.293651
R,CR,CR,0.0058704,0.222601,0.296026
R,CR,CR,0.00581009,0.222612,0.299094
R,CR,CR,0.00591131,0.222558,0.299758
R,CR,CR,0.00594119,0.222658,0.322765
R,CR,CR,0.00686738,0.222566,0.298318
R,CR,CR,0.00586266,0.222572,0.294012
R,CR,RC,0.00653028,0.222523,0.296613
R,CR,RC,0.00636725,0.222529,0.296203
R,CR,RC,0.00636176,0.222541,0.294966
R,CR,RC,0.00629539,0.223295,0.305232
R,CR,RC,0.00632933,0.222454,0.296678
R,CR,RC,0.00630605,0.222479,0.295157
R,CR,RC,0.00625855,0.222805,0.294091
R,CR,RC,0.00641086,0.222547,0.292439
R,CR,RC,0.00621298,0.223196,0.294663
R,CR,RC,0.00648281,0.222454,0.292897
R,CR,RC,0.00627084,0.222559,0.313017
R,CR,RC,0.00640873,0.222518,0.296658
R,CR,RC,0.00632656,0.222504,0.296469
R,CR,RC,0.00644495,0.222482,0.293969
R,CR,RC,0.00651135,0.222511,0.302021
R,CR,RC,0.00634319,0.222759,0.293096
R,CR,RC,0.00634102,0.222544,0.297618
R,CR,RC,0.00652725,0.222521,0.30811
R,CR,RC,0.00626242,0.2225,0.294303
R,CR,RC,0.00632263,0.222542,0.294421
R,CR,C,0.00525387,0.222702,0.290085
R,CR,C,0.00536839,0.222776,0.291975
R,CR,C,0.00532768,0.222604,0.300834
R,CR,C,0.00524632,0.222578,0.293154
R,CR,C,0.00582071,0.222613,0.309988
R,CR,C,0.00526316,0.222734,0.289017
R,CR,C,0.00528034,0.222884,0.294493
R,CR,C,0.00524328,0.222634,0.292589
R,CR,C,0.00530658,0.222653,0.294836
R,CR,C,0.0052705,0.222634,0.29482
R,CR,C,0.00525904,0.222696,0.291906
R,CR,C,0.00529021,0.222609,0.313425
R,CR,C,0.00529612,0.222681,0.293193
R,CR,C,0.00527261,0.222676,0.296729
R,CR,C,0.00523666,0.222584,0.29121
R,CR,C,0.00528609,0.222813,0.294863
R,CR,C,0.0052842,0.222618,0.296844
R,CR,C,0.00525219,0.222615,0.293069
R,CR,C,0.00534074,0.222702,0.30192
R,CR,C,0.00529413,0.222673,0.290846
R,CR,R,0.00104895,0.222481,0.290428
R,CR,R,0.000962704,0.222469,0.287469
R,CR,R,0.00107028,0.222426,0.289688
R,CR,R,0.00100259,0.222394,0.289562
R,CR,R,0.00104203,0.222623,0.288538
R,CR,R,0.000988366,0.222431,0.291697
R,CR,R,0.000958188,0.222434,0.298333
R,CR,R,0.00103548,0.222614,0.283121
R,CR,R,0.0010634,0.222446,0.284195
R,CR,R,0.00103352,0.222377,0.28606
R,CR,R,0.00096366,0.222596,0.292667
R,CR,R,0.00095911,0.222372,0.289565
R,CR,R,0.000957549,0.222575,0.291738
R,CR,R,0.000975962,0.22237,0.291469
R,CR,R,0.000986585,0.222467,0.307247
R,CR,R,0.00099649,0.222462,0.289675
R,CR,R,0.00104185,0.222505,0.290851
R,CR,R,0.000960076,0.222475,0.295933
R,CR,R,0.000967447,0.222392,0.288921
R,CR,R,0.000958032,0.22246,0.287415
R,RC,CC,0.00592157,0.203751,0.274282
R,RC,CC,0.0061034,0.203378,0.275139
R,RC,CC,0.00591395,0.203673,0.295669
R,RC,CC,0.00585804,0.203401,0.275468
R,RC,CC,0.00596122,0.203746,0.273345
R,RC,CC,0.00594879,0.203702,0.27265
R,RC,CC,0.00585468,0.20364,0.274715
R,RC,CC,0.0058589,0.203877,0.274673
R,RC,CC,0.00591868,0.203709,0.271693
R,RC,CC,0.00586514,0.203776,0.274989
R,RC,CC,0.00577987,0.203592,0.285131
R,RC,CC,0.00580367,0.203409,0.273597
R,RC,CC,0.00606852,0.203681,0.27551
R,RC,CC,0.00580691,0.20342,0.27471
R,RC,CC,0.00589685,0.203795,0.27808
R,RC,CC,0.00595126,0.203522,0.280599
R,RC,CC,0.00585847,0.203626,0.27782
R,RC,CC,0.00593354,0.203704,0.276001
R,RC,CC,0.00588739,0.203634,0.293887
R,RC,CC,0.00591826,0.203657,0.275793
R,RC,RR,0.00737514,0.203594,0.28292
R,RC,RR,0.00737319,0.203743,0.281929
R,RC,RR,0.00720983,0.203592,0.276108
R,RC,RR,0.00729204,0.201666,0.27698
R,RC,RR,0.00734747,0.203495,0.275483
R,RC,RR,0.00731904,0.201677,0.276793
R,RC,RR,0.00726386,0.203733,0.293237
R,RC,RR,0.00738149,0.203298,0.278694
R,RC,RR,0.00727497,0.202602,0.272273
R,RC,RR,0.00730188,0.203353,0.279255
R,RC,RR,0.00737597,0.203191,0.277457
R,RC,RR,0.0073953,0.203722,0.278929
R,RC,RR,0.00744271,0.203632,0.282837
R,RC,RR,0.00724864,0.203527,0.275054
R,RC,RR,0.00727653,0.203714,0.292482
R,RC,RR,0.00732407,0.202393,0.281529
R,RC,RR,0.00730617,0.203485,0.282327
R,RC,RR,0.00729149,0.20361,0.281216
R,RC,RR,0.00736013,0.201626,0.276464
R,RC,RR,0.00721025,0.202882,0.276265
R,RC,CR,0.00643332,0.2028,0.281384
R,RC,CR,0.00642088,0.20183,0.279535
R,RC,CR,0.00647685,0.20226,0.292784
R,RC,CR,0.00633993,0.203546,0.284301
R,RC,CR,0.00645973,0.203767,0.278943
R,RC,CR,0.00638047,0.203576,0.281639
R,RC,CR,0.00631041,0.203706,0.278114
R,RC,CR,0.00647895,0.203932,0.281861
R,RC,CR,0.00635298,0.20387,0.275737
R,RC,CR,0.00629699,0.203717,0.28005
R,RC,CR,0.00633225,0.203542,0.293224
R,RC,CR,0.00645054,0.203443,0.280074
R,RC,CR,0.00632736,0.203499,0.279684
R,RC,CR,0.00644006,0.202184,0.277606
R,RC,CR,0.00633387,0.201801,0.276053
R,RC,CR,0.00637288,0.202213,0.274255
R,RC,CR,0.00639547,0.203706,0.281944
R,RC,CR,0.00634632,0.203799,0.281921
R,RC,CR,0.00637749,0.203596,0.291837
R,RC,CR,0.00644898,0.203522,0.277808
R,RC,RC,0.00689088,0.202545,0.281598
R,RC,RC,0.00687149,0.202637,0.283915
R,RC,RC,0.00680675,0.202499,0.278179
R,RC,RC,0.0067919,0.202865,0.279737
R,RC,RC,0.00679097,0.204565,0.277172
R,RC,RC,0.00681375,0.202518,0.274554
R,RC,RC,0.0067977,0.204412,0.293573
R,RC,RC,0.00687574,0.203771,0.281891
R,RC,RC,0.0068407,0.204835,0.280932
R,RC,RC,0.00684669,0.202576,0.280817
R,RC,RC,0.00672551,0.204438,0.283051
R,RC,RC,0.00682709,0.204388,0.278171
R,RC,RC,0.0067875,0.204198,0.278964
R,RC,RC,0.00676861,0.204269,0.27631
R,RC,RC,0.00685437,0.204412,0.289834
R,RC,RC,0.00685147,0.203401,0.283106
R,RC,RC,0.00680887,0.203963,0.276998
R,RC,RC,0.00683013,0.204487,0.279139
R,RC,RC,0.00694841,0.202477,0.279209
R,RC,RC,0.00678516,0.203847,0.279181
R,RC,C,0.00584882,0.202817,0.278351
R,RC,C,0.00581438,0.203091,0.279944
R,RC,C,0.00572971,0.204537,0.292769
R,RC,C,0.00577028,0.204528,0.276968
R,RC,C,0.00576759,0.203171,0.283098
R,RC,C,0.00618262,0.20466,0.277248
R,RC,C,0.00576752,0.20316,0.276351
R,RC,C,0.00586003,0.204576,0.277448
R,RC,C,0.00573224,0.202742,0.271893
R,RC,C,0.00585574,0.204711,0.278548
R,RC,C,0.00573941,0.204182,0.293832
R,RC,C,0.0057675,0.204585,0.282927
R,RC,C,0.00579443,0.204734,0.283027
R,RC,C,0.00578151,0.203874,0.275777
R,RC,C,0.00569319,0.204708,0.276798
R,RC,C,0.00581132,0.204041,0.277046
R,RC,C,0.00572974,0.204675,0.278784
R,RC,C,0.00580158,0.20538,0.27988
R,RC,C,0.00580987,0.208275,0.302524
R,RC,C,0.00630901,0.206719,0.286783
R,RC,R,0.0015023,0.207188,0.278556
R,RC,R,0.0015192,0.203936,0.276039
R,RC,R,0.00147359,0.20317,0.273332
R,RC,R,0.00143815,0.204548,0.274774
R,RC,R,0.00151431,0.203293,0.268405
R,RC,R,0.00148639,0.204493,0.284002
R,RC,R,0.001439,0.202595,0.26958
R,RC,R,0.00142153,0.204376,0.2717
R,RC,R,0.00142658,0.204816,0.278409
R,RC,R,0.00143265,0.202619,0.266319
R,RC,R,0.00142443,0.203319,0.273318
R,RC,R,0.00144,0.203102,0.270205
